股票代码,买入日期,卖出日期,买入价格(前复权),卖出价格(前复权),涨幅
300875,2025-10-28,2025-10-29,45.2,48.8,0.0796
300591,2025-10-28,2025-10-29,9.05,9.2,0.0166
002628,2025-10-28,2025-10-29,4.57,4.54,-0.0066
600581,2025-10-28,2025-10-29,4.42,4.31,-0.0249
000008,2025-10-28,2025-10-29,2.89,2.87,-0.0069
688098,2025-10-28,2025-10-29,10.89,10.54,-0.0321
920414,2025-10-28,2025-10-29,13.96,13.81,-0.0107
920370,2025-10-28,2025-10-29,4.7,4.65,-0.0106
002494,2025-10-28,2025-10-29,5.25,5.3,0.0095
002585,2025-10-28,2025-10-29,5.46,5.39,-0.0128
920970,2025-10-28,2025-10-29,9.3,9.42,0.0129
000809,2025-10-28,2025-10-29,3.19,3.17,-0.0063
300057,2025-10-28,2025-10-29,5.81,5.8,-0.0017
300459,2025-10-28,2025-10-29,4.49,4.52,0.0067
301030,2025-10-28,2025-10-29,14.58,14.49,-0.0062
300245,2025-10-28,2025-10-29,14.48,14.69,0.0145
300862,2025-10-28,2025-10-29,23.02,22.64,-0.0165
301321,2025-10-28,2025-10-29,17.32,17.4,0.0046
301512,2025-10-28,2025-10-29,47.41,47.48,0.0015
002951,2025-10-28,2025-10-29,14.51,14.55,0.0028
000629,2025-10-28,2025-10-29,3.03,2.98,-0.0165
300810,2025-10-28,2025-10-29,45.5,44.86,-0.0141
300667,2025-10-28,2025-10-29,15.93,16.05,0.0075
301090,2025-10-28,2025-10-29,7.67,7.67,0.0
300086,2025-10-28,2025-10-29,6.86,7.02,0.0233
002307,2025-10-28,2025-10-29,4.99,4.93,-0.012
301348,2025-10-28,2025-10-29,24.01,24.12,0.0046
300710,2025-10-28,2025-10-29,22.39,21.99,-0.0179
300612,2025-10-28,2025-10-29,14.15,14.2,0.0035
002374,2025-10-28,2025-10-29,2.81,2.79,-0.0071
300024,2025-10-28,2025-10-29,18.5,18.5,0.0
002691,2025-10-28,2025-10-29,8.16,8.04,-0.0147
002623,2025-10-28,2025-10-29,19.39,19.45,0.0031
300283,2025-10-28,2025-10-29,7.3,7.7,0.0548
300071,2025-10-28,2025-10-29,4.35,4.32,-0.0069
002313,2025-10-28,2025-10-29,11.23,11.4,0.0151
002163,2025-10-28,2025-10-29,10.58,11.0,0.0397
002092,2025-10-27,2025-10-28,4.73,4.73,0.0
300270,2025-10-27,2025-10-28,11.27,11.31,0.0035
300937,2025-10-27,2025-10-28,27.6,27.55,-0.0018
688779,2025-10-27,2025-10-28,7.03,6.93,-0.0142
300504,2025-10-27,2025-10-28,14.36,14.16,-0.0139
301075,2025-10-27,2025-10-28,55.41,56.04,0.0114
301448,2025-10-27,2025-10-28,61.58,61.96,0.0062
301040,2025-10-27,2025-10-28,23.12,23.11,-0.0004
300901,2025-10-27,2025-10-28,19.0,18.5,-0.0263
600481,2025-10-27,2025-10-28,6.34,6.45,0.0174
601929,2025-10-27,2025-10-28,3.62,3.65,0.0083
300589,2025-10-27,2025-10-28,12.43,12.49,0.0048
002189,2025-10-27,2025-10-28,23.47,23.4,-0.003
000877,2025-10-27,2025-10-28,6.12,6.1,-0.0033
300374,2025-10-27,2025-10-28,16.8,16.9,0.006
300191,2025-10-27,2025-10-28,20.75,20.4,-0.0169
300846,2025-10-27,2025-10-28,21.87,21.6,-0.0123
300565,2025-10-27,2025-10-28,11.96,11.79,-0.0142
300328,2025-10-27,2025-10-28,15.99,16.61,0.0388
600293,2025-10-27,2025-10-28,3.32,3.28,-0.012
000980,2025-10-27,2025-10-28,3.96,4.02,0.0152
688004,2025-10-27,2025-10-28,27.5,26.95,-0.02
300126,2025-10-27,2025-10-28,9.85,9.73,-0.0122
600971,2025-10-27,2025-10-28,7.19,7.15,-0.0056
603023,2025-10-27,2025-10-28,4.27,4.26,-0.0023
600419,2025-10-27,2025-10-28,9.96,9.8,-0.0161
920223,2025-10-27,2025-10-28,17.71,17.56,-0.0085
002977,2025-10-27,2025-10-28,33.98,34.02,0.0012
300778,2025-10-27,2025-10-28,13.98,13.45,-0.0379
301100,2025-10-27,2025-10-28,21.38,21.71,0.0154
688038,2025-10-27,2025-10-28,19.48,19.3,-0.0092
300575,2025-10-27,2025-10-28,6.31,6.36,0.0079
301013,2025-10-27,2025-10-28,29.62,28.9,-0.0243
300364,2025-10-27,2025-10-28,27.0,27.06,0.0022
002176,2025-10-27,2025-10-28,10.13,9.97,-0.0158
300229,2025-10-27,2025-10-28,19.54,19.67,0.0067
300808,2025-10-27,2025-10-28,29.43,29.43,0.0
300056,2025-10-24,2025-10-27,10.59,10.5,-0.0085
300345,2025-10-24,2025-10-27,6.66,6.62,-0.006
300686,2025-10-24,2025-10-27,14.83,15.01,0.0121
301517,2025-10-24,2025-10-27,43.8,43.11,-0.0158
300075,2025-10-24,2025-10-27,15.8,16.5,0.0443
300293,2025-10-24,2025-10-27,23.13,23.7,0.0246
300080,2025-10-24,2025-10-27,5.48,5.34,-0.0255
301049,2025-10-24,2025-10-27,22.94,22.66,-0.0122
300683,2025-10-24,2025-10-27,32.31,33.6,0.0399
301176,2025-10-24,2025-10-27,27.49,27.7,0.0076
300324,2025-10-24,2025-10-27,5.75,5.95,0.0348
600688,2025-10-24,2025-10-27,2.85,2.78,-0.0246
002771,2025-10-24,2025-10-27,15.93,16.25,0.0201
002652,2025-10-24,2025-10-27,3.87,3.9,0.0078
300466,2025-10-24,2025-10-27,9.67,9.77,0.0103
301307,2025-10-24,2025-10-27,31.84,33.66,0.0572
300931,2025-10-24,2025-10-27,10.25,10.27,0.002
300579,2025-10-24,2025-10-27,33.2,33.31,0.0033
301227,2025-10-24,2025-10-27,44.77,41.41,-0.0751
600110,2025-10-24,2025-10-27,6.49,6.68,0.0293
300455,2025-10-24,2025-10-27,19.0,20.01,0.0532
301246,2025-10-24,2025-10-27,16.91,16.5,-0.0242
300135,2025-10-23,2025-10-24,4.43,4.36,-0.0158
603138,2025-10-23,2025-10-24,15.78,15.85,0.0044
002148,2025-10-23,2025-10-24,9.48,9.6,0.0127
300688,2025-10-23,2025-10-24,28.79,28.55,-0.0083
300876,2025-10-23,2025-10-24,31.79,33.31,0.0478
300600,2025-10-23,2025-10-24,15.0,14.88,-0.008
002343,2025-10-23,2025-10-24,8.01,8.04,0.0037
301051,2025-10-23,2025-10-24,23.52,23.73,0.0089
300006,2025-10-23,2025-10-24,4.68,4.63,-0.0107
002136,2025-10-23,2025-10-24,11.28,11.33,0.0044
002302,2025-10-23,2025-10-24,6.93,6.87,-0.0087
000665,2025-10-22,2025-10-23,6.69,6.48,-0.0314
002230,2025-10-22,2025-10-23,52.3,51.82,-0.0092
603429,2025-10-22,2025-10-23,9.8,9.81,0.001
000536,2025-10-22,2025-10-23,4.75,4.8,0.0105
688152,2025-10-22,2025-10-23,49.23,47.5,-0.0351
000948,2025-10-22,2025-10-23,17.77,17.78,0.0006
688148,2025-10-22,2025-10-23,7.7,7.25,-0.0584
920719,2025-10-21,2025-10-22,14.95,15.25,0.0201
603178,2025-10-21,2025-10-22,21.15,21.11,-0.0019
300422,2025-10-20,2025-10-21,4.95,5.05,0.0202
002660,2025-10-20,2025-10-21,9.3,9.23,-0.0075
688528,2025-10-17,2025-10-20,11.88,11.76,-0.0101
300078,2025-10-17,2025-10-20,3.42,3.38,-0.0117
300511,2025-10-17,2025-10-20,7.0,6.78,-0.0314
920748,2025-09-30,2025-10-09,48.38,45.93,-0.0506
300366,2025-09-15,2025-09-16,8.26,8.17,-0.0109
300417,2025-09-01,2025-09-02,12.7,13.05,0.0276
300719,2025-09-01,2025-09-02,18.1,18.03,-0.0039
002059,2025-09-01,2025-09-02,5.18,5.26,0.0154
002712,2025-09-01,2025-09-02,5.65,5.78,0.023
002086,2025-09-01,2025-09-02,2.77,2.78,0.0036
600881,2025-09-01,2025-09-02,2.05,2.12,0.0341
002571,2025-09-01,2025-09-02,7.67,7.49,-0.0235
300397,2025-09-01,2025-09-02,14.33,14.42,0.0063
300730,2025-09-01,2025-09-02,20.1,20.37,0.0134
002309,2025-09-01,2025-09-02,3.18,3.17,-0.0031
002638,2025-09-01,2025-09-02,2.39,2.5,0.046
605177,2025-09-01,2025-09-02,19.8,20.18,0.0192
600843,2025-09-01,2025-09-02,12.14,12.03,-0.0091
300667,2025-09-01,2025-09-02,16.59,16.63,0.0024
300645,2025-09-01,2025-09-02,20.5,20.9,0.0195
000678,2025-09-01,2025-09-02,15.3,15.4,0.0065
300426,2025-09-01,2025-09-02,10.2,10.38,0.0176
600082,2025-09-01,2025-09-02,3.96,3.96,0.0
300659,2025-09-01,2025-09-02,16.21,15.97,-0.0148
300460,2025-09-01,2025-09-02,10.65,10.77,0.0113
301519,2025-09-01,2025-09-02,13.63,13.88,0.0183
002374,2025-09-01,2025-09-02,2.7,2.75,0.0185
000952,2025-09-01,2025-09-02,6.59,6.65,0.0091
603959,2025-09-01,2025-09-02,5.45,5.45,0.0
601700,2025-09-01,2025-09-02,4.85,4.8,-0.0103
300551,2025-09-01,2025-09-02,12.02,12.49,0.0391
002068,2025-09-01,2025-09-02,11.27,11.1,-0.0151
300903,2025-09-01,2025-09-02,11.52,11.35,-0.0148
600187,2025-09-01,2025-09-02,2.98,2.99,0.0034
000068,2025-09-01,2025-09-02,3.63,3.68,0.0138
300248,2025-09-01,2025-09-02,14.64,14.54,-0.0068
300213,2025-09-01,2025-09-02,11.3,11.75,0.0398
000790,2025-09-01,2025-09-02,3.98,4.05,0.0176
603536,2025-09-01,2025-09-02,9.8,10.17,0.0378
300614,2025-09-01,2025-09-02,14.72,14.65,-0.0048
000926,2025-09-01,2025-09-02,3.02,2.9,-0.0397
300242,2025-09-01,2025-09-02,4.48,4.59,0.0246
300523,2025-09-01,2025-09-02,23.93,23.43,-0.0209
300966,2025-09-01,2025-09-02,22.1,22.5,0.0181
603803,2025-09-01,2025-09-02,9.15,9.26,0.012
300370,2025-09-01,2025-09-02,3.04,3.23,0.0625
002514,2025-09-01,2025-09-02,6.11,6.21,0.0164
301136,2025-09-01,2025-09-02,11.95,11.95,0.0
601279,2025-09-01,2025-09-02,4.12,4.14,0.0049
002856,2025-09-01,2025-09-02,10.26,10.59,0.0322
603226,2025-09-01,2025-09-02,23.23,22.93,-0.0129
000679,2025-09-01,2025-09-02,9.57,9.54,-0.0031
600400,2025-09-01,2025-09-02,2.34,2.41,0.0299
300123,2025-09-01,2025-09-02,6.85,6.86,0.0015
300359,2025-09-01,2025-09-02,6.09,6.11,0.0033
002575,2025-09-01,2025-09-02,8.75,8.85,0.0114
600807,2025-09-01,2025-09-02,3.11,3.17,0.0193
002829,2025-09-01,2025-09-02,23.92,23.78,-0.0059
300894,2025-09-01,2025-09-02,13.77,13.88,0.008
300663,2025-09-01,2025-09-02,19.75,19.57,-0.0091
600725,2025-09-01,2025-09-02,3.52,3.66,0.0398
000010,2025-09-01,2025-09-02,4.47,4.94,0.1051
000881,2025-09-01,2025-09-02,7.83,8.04,0.0268
300072,2025-09-01,2025-09-02,3.8,3.9,0.0263
688556,2025-09-01,2025-09-02,10.93,10.7,-0.021
301193,2025-09-01,2025-09-02,20.95,24.97,0.1919
300948,2025-09-01,2025-09-02,11.07,11.29,0.0199
300449,2025-09-01,2025-09-02,7.73,7.8,0.0091
300461,2025-09-01,2025-09-02,21.04,21.28,0.0114
300732,2025-09-01,2025-09-02,9.23,9.21,-0.0022
300767,2025-09-01,2025-09-02,22.86,22.09,-0.0337
002238,2025-09-01,2025-09-02,8.7,8.71,0.0011
688176,2025-09-01,2025-09-02,11.59,12.5,0.0785
002520,2025-09-01,2025-09-02,6.67,6.87,0.03
002193,2025-09-01,2025-09-02,5.7,5.9,0.0351
002663,2025-09-01,2025-09-02,1.85,1.96,0.0595
300597,2025-09-01,2025-09-02,9.73,9.69,-0.0041
300564,2025-09-01,2025-09-02,16.38,16.45,0.0043
300429,2025-09-01,2025-09-02,14.1,14.14,0.0028
601515,2025-09-01,2025-09-02,4.65,4.74,0.0194
002634,2025-09-01,2025-09-02,4.61,4.7,0.0195
002622,2025-09-01,2025-09-02,3.73,3.81,0.0214
002548,2025-09-01,2025-09-02,4.24,4.4,0.0377
300287,2025-09-01,2025-09-02,6.15,6.54,0.0634
600543,2025-09-01,2025-09-02,6.1,6.26,0.0262
002679,2025-09-01,2025-09-02,9.67,9.82,0.0155
300591,2025-09-01,2025-09-02,11.71,11.27,-0.0376
300025,2025-09-01,2025-09-02,7.19,7.27,0.0111
002547,2025-09-01,2025-09-02,4.55,4.58,0.0066
300691,2025-09-01,2025-09-02,19.84,19.78,-0.003
300405,2025-09-01,2025-09-02,5.97,6.15,0.0302
300983,2025-09-01,2025-09-02,21.76,21.59,-0.0078
000838,2025-09-01,2025-09-02,2.69,2.73,0.0149
300786,2025-09-01,2025-09-02,15.76,15.91,0.0095
601908,2025-09-01,2025-09-02,3.8,3.84,0.0105
002791,2025-08-29,2025-09-01,22.59,22.19,-0.0177
301198,2025-08-29,2025-09-01,11.34,11.06,-0.0247
300081,2025-08-29,2025-09-01,5.5,5.4,-0.0182
000809,2025-08-29,2025-09-01,2.94,2.91,-0.0102
002585,2025-08-29,2025-09-01,5.64,5.57,-0.0124
300318,2025-08-29,2025-09-01,5.94,5.92,-0.0034
300912,2025-08-29,2025-09-01,14.95,14.61,-0.0227
600319,2025-08-29,2025-09-01,7.67,9.0,0.1734
600172,2025-08-29,2025-09-01,4.68,4.65,-0.0064
300780,2025-08-29,2025-09-01,18.5,17.9,-0.0324
000632,2025-08-29,2025-09-01,3.95,3.89,-0.0152
300536,2025-08-29,2025-09-01,10.26,10.35,0.0088
300884,2025-08-29,2025-09-01,13.95,13.68,-0.0194
000670,2025-08-29,2025-09-01,9.5,9.28,-0.0232
920719,2025-08-29,2025-09-01,15.59,16.3,0.0455
002037,2025-08-29,2025-09-01,11.41,11.26,-0.0131
603937,2025-08-29,2025-09-01,10.92,11.1,0.0165
300345,2025-08-29,2025-09-01,8.17,8.11,-0.0073
002218,2025-08-29,2025-09-01,3.67,3.65,-0.0054
002995,2025-08-29,2025-09-01,19.43,19.01,-0.0216
300329,2025-08-29,2025-09-01,13.49,13.11,-0.0282
300670,2025-08-29,2025-09-01,7.11,7.02,-0.0127
603356,2025-08-29,2025-09-01,13.15,12.85,-0.0228
002795,2025-08-29,2025-09-01,4.9,4.86,-0.0082
920152,2025-08-29,2025-09-01,20.0,20.48,0.024
001278,2025-08-29,2025-09-01,18.0,17.64,-0.02
301311,2025-08-29,2025-09-01,20.88,20.82,-0.0029
603212,2025-08-29,2025-09-01,11.43,11.4,-0.0026
300366,2025-08-29,2025-09-01,9.51,9.49,-0.0021
600665,2025-08-29,2025-09-01,3.38,3.35,-0.0089
688528,2025-08-29,2025-09-01,11.06,10.9,-0.0145
920475,2025-08-29,2025-09-01,21.95,21.46,-0.0223
300878,2025-08-29,2025-09-01,20.74,20.6,-0.0068
920985,2025-08-29,2025-09-01,9.68,9.75,0.0072
300490,2025-08-29,2025-09-01,8.97,9.13,0.0178
300106,2025-08-29,2025-09-01,11.68,11.66,-0.0017
002910,2025-08-29,2025-09-01,9.74,9.66,-0.0082
300084,2025-08-29,2025-09-01,8.54,8.2,-0.0398
300369,2025-08-29,2025-09-01,8.5,8.36,-0.0165
300958,2025-08-29,2025-09-01,12.9,12.78,-0.0093
600075,2025-08-29,2025-09-01,4.52,4.55,0.0066
300745,2025-08-29,2025-09-01,20.7,20.82,0.0058
000695,2025-08-29,2025-09-01,12.04,12.39,0.0291
300071,2025-08-29,2025-09-01,5.1,4.94,-0.0314
001330,2025-08-29,2025-09-01,5.33,5.16,-0.0319
301292,2025-08-29,2025-09-01,18.94,19.01,0.0037
300675,2025-08-29,2025-09-01,15.26,14.91,-0.0229
600162,2025-08-29,2025-09-01,1.72,1.68,-0.0233
300358,2025-08-29,2025-09-01,8.44,8.41,-0.0036
603776,2025-08-29,2025-09-01,20.5,20.29,-0.0102
600708,2025-08-29,2025-09-01,3.63,3.63,0.0
688148,2025-08-29,2025-09-01,5.59,5.85,0.0465
300518,2025-08-29,2025-09-01,14.14,14.7,0.0396
300266,2025-08-29,2025-09-01,2.75,2.72,-0.0109
301348,2025-08-29,2025-09-01,22.01,21.55,-0.0209
920300,2025-08-29,2025-09-01,17.06,17.03,-0.0018
002513,2025-08-29,2025-09-01,5.17,5.1,-0.0135
300076,2025-08-29,2025-09-01,6.73,6.45,-0.0416
600053,2025-08-29,2025-09-01,18.03,18.42,0.0216
600199,2025-08-29,2025-09-01,10.94,11.1,0.0146
003005,2025-08-29,2025-09-01,22.52,22.38,-0.0062
002951,2025-08-29,2025-09-01,16.7,16.71,0.0006
920047,2025-08-29,2025-09-01,26.13,27.44,0.0501
300572,2025-08-29,2025-09-01,26.14,25.68,-0.0176
600984,2025-08-29,2025-09-01,3.52,3.59,0.0199
300062,2025-08-29,2025-09-01,5.5,5.4,-0.0182
300736,2025-08-29,2025-09-01,12.74,13.0,0.0204
600333,2025-08-29,2025-09-01,5.21,5.22,0.0019
300710,2025-08-29,2025-09-01,20.9,20.47,-0.0206
300368,2025-08-29,2025-09-01,15.5,16.6,0.071
600231,2025-08-29,2025-09-01,2.07,2.08,0.0048
603636,2025-08-29,2025-09-01,14.07,13.67,-0.0284
002207,2025-08-29,2025-09-01,7.41,7.38,-0.004
002319,2025-08-29,2025-09-01,12.14,11.82,-0.0264
300830,2025-08-29,2025-09-01,12.25,11.79,-0.0376
002453,2025-08-29,2025-09-01,6.27,6.25,-0.0032
600121,2025-08-29,2025-09-01,4.08,4.02,-0.0147
002771,2025-08-29,2025-09-01,17.88,17.47,-0.0229
300086,2025-08-29,2025-09-01,6.67,6.65,-0.003
000890,2025-08-29,2025-09-01,3.95,3.91,-0.0101
300305,2025-08-29,2025-09-01,6.49,6.31,-0.0277
000619,2025-08-29,2025-09-01,6.38,6.0,-0.0596
688509,2025-08-29,2025-09-01,4.91,4.66,-0.0509
600249,2025-08-29,2025-09-01,5.8,5.82,0.0034
600135,2025-08-29,2025-09-01,7.5,7.54,0.0053
600581,2025-08-29,2025-09-01,4.44,4.34,-0.0225
300798,2025-08-28,2025-08-29,9.05,8.87,-0.0199
002682,2025-08-28,2025-08-29,4.72,4.68,-0.0085
603178,2025-08-28,2025-08-29,19.71,19.53,-0.0091
000590,2025-08-28,2025-08-29,12.75,12.35,-0.0314
603108,2025-08-28,2025-08-29,18.0,17.96,-0.0022
002900,2025-08-28,2025-08-29,14.36,14.28,-0.0056
002022,2025-08-28,2025-08-29,6.97,6.82,-0.0215
603335,2025-08-28,2025-08-29,5.18,5.05,-0.0251
000759,2025-08-28,2025-08-29,8.0,8.07,0.0088
300141,2025-08-28,2025-08-29,9.4,9.19,-0.0223
300612,2025-08-28,2025-08-29,15.6,15.26,-0.0218
603528,2025-08-28,2025-08-29,9.41,9.52,0.0117
300261,2025-08-28,2025-08-29,7.66,7.76,0.0131
002313,2025-08-28,2025-08-29,12.74,12.33,-0.0322
688496,2025-08-28,2025-08-29,10.06,10.09,0.003
600992,2025-08-28,2025-08-29,14.97,14.86,-0.0073
000659,2025-08-28,2025-08-29,2.74,2.75,0.0036
600868,2025-08-28,2025-08-29,2.75,2.74,-0.0036
300668,2025-08-28,2025-08-29,18.3,17.72,-0.0317
300479,2025-08-28,2025-08-29,22.25,22.18,-0.0031
300588,2025-08-28,2025-08-29,19.32,19.75,0.0223
605366,2025-08-28,2025-08-29,6.37,6.26,-0.0173
603711,2025-08-28,2025-08-29,13.74,13.61,-0.0095
300649,2025-08-28,2025-08-29,17.66,17.38,-0.0159
002574,2025-08-28,2025-08-29,5.68,5.64,-0.007
300197,2025-08-28,2025-08-29,2.22,2.15,-0.0315
300889,2025-08-28,2025-08-29,18.7,20.69,0.1064
000566,2025-08-28,2025-08-29,6.0,5.96,-0.0067
002501,2025-08-28,2025-08-29,2.28,2.31,0.0132
920402,2025-08-28,2025-08-29,12.1,11.89,-0.0174
603139,2025-08-28,2025-08-29,23.49,23.5,0.0004
002861,2025-08-28,2025-08-29,17.08,17.05,-0.0018
300616,2025-08-28,2025-08-29,13.4,13.24,-0.0119
002660,2025-08-28,2025-08-29,9.83,9.74,-0.0092
002855,2025-08-28,2025-08-29,19.7,19.7,0.0
600743,2025-08-28,2025-08-29,2.13,2.14,0.0047
300074,2025-08-28,2025-08-29,5.24,5.28,0.0076
300295,2025-08-28,2025-08-29,14.7,14.18,-0.0354
000056,2025-08-28,2025-08-29,2.65,2.63,-0.0075
300554,2025-08-28,2025-08-29,24.41,24.33,-0.0033
300686,2025-08-28,2025-08-29,13.28,13.3,0.0015
600955,2025-08-28,2025-08-29,14.31,14.6,0.0203
300051,2025-08-28,2025-08-29,7.4,7.37,-0.0041
603778,2025-08-28,2025-08-29,3.73,3.7,-0.008
605055,2025-08-28,2025-08-29,7.43,7.51,0.0108
600322,2025-08-28,2025-08-29,2.76,2.79,0.0109
600505,2025-08-28,2025-08-29,14.17,13.85,-0.0226
300155,2025-08-28,2025-08-29,5.06,4.98,-0.0158
600936,2025-08-28,2025-08-29,3.85,3.96,0.0286
300466,2025-08-28,2025-08-29,10.48,10.16,-0.0305
600692,2025-08-28,2025-08-29,8.82,8.92,0.0113
000702,2025-08-28,2025-08-29,7.84,7.75,-0.0115
300385,2025-08-28,2025-08-29,5.28,5.28,0.0
002845,2025-08-28,2025-08-29,15.46,15.73,0.0175
920370,2025-08-28,2025-08-29,4.8,4.92,0.025
600653,2025-08-28,2025-08-29,2.0,1.98,-0.01
300451,2025-08-28,2025-08-29,5.45,5.53,0.0147
300504,2025-08-28,2025-08-29,16.11,16.01,-0.0062
920781,2025-08-28,2025-08-29,11.27,11.22,-0.0044
601015,2025-08-28,2025-08-29,3.54,3.5,-0.0113
300603,2025-08-28,2025-08-29,12.15,11.95,-0.0165
300721,2025-08-28,2025-08-29,14.63,14.63,0.0
600156,2025-08-28,2025-08-29,8.83,10.2,0.1552
300955,2025-08-28,2025-08-29,25.0,28.51,0.1404
600207,2025-08-28,2025-08-29,5.0,5.1,0.02
301218,2025-08-28,2025-08-29,22.8,22.88,0.0035
000859,2025-08-28,2025-08-29,6.83,6.95,0.0176
600800,2025-08-28,2025-08-29,4.22,4.26,0.0095
300215,2025-08-28,2025-08-29,6.28,6.31,0.0048
600756,2025-08-28,2025-08-29,16.02,16.26,0.015
600307,2025-08-28,2025-08-29,1.69,1.68,-0.0059
300510,2025-08-28,2025-08-29,4.8,4.75,-0.0104
600370,2025-08-28,2025-08-29,2.0,1.99,-0.005
603660,2025-08-28,2025-08-29,7.99,8.18,0.0238
002806,2025-08-28,2025-08-29,12.34,12.15,-0.0154
605136,2025-08-28,2025-08-29,10.18,10.02,-0.0157
000571,2025-08-28,2025-08-29,4.48,4.64,0.0357
300996,2025-08-28,2025-08-29,18.42,18.51,0.0049
300271,2025-08-28,2025-08-29,8.74,8.82,0.0092
603042,2025-08-28,2025-08-29,16.71,16.79,0.0048
300134,2025-08-28,2025-08-29,13.5,13.85,0.0259
300091,2025-08-28,2025-08-29,2.84,2.87,0.0106
600405,2025-08-28,2025-08-29,6.7,6.81,0.0164
000707,2025-08-28,2025-08-29,6.57,6.52,-0.0076
000796,2025-08-28,2025-08-29,5.13,5.34,0.0409
300128,2025-08-28,2025-08-29,5.54,5.53,-0.0018
002285,2025-08-28,2025-08-29,2.46,2.46,0.0
002853,2025-08-28,2025-08-29,12.47,12.09,-0.0305
600571,2025-08-28,2025-08-29,19.01,19.35,0.0179
000008,2025-08-28,2025-08-29,2.89,2.87,-0.0069
002875,2025-08-28,2025-08-29,17.04,17.29,0.0147
000663,2025-08-28,2025-08-29,6.64,6.58,-0.009
301111,2025-08-28,2025-08-29,16.56,16.34,-0.0133
301100,2025-08-28,2025-08-29,18.76,18.75,-0.0005
300289,2025-08-28,2025-08-29,8.6,8.49,-0.0128
920642,2025-08-28,2025-08-29,18.3,18.52,0.012
301125,2025-08-28,2025-08-29,20.3,19.99,-0.0153
603626,2025-08-28,2025-08-29,16.7,16.5,-0.012
300422,2025-08-28,2025-08-29,5.34,5.2,-0.0262
002339,2025-08-28,2025-08-29,8.38,8.38,0.0
002307,2025-08-28,2025-08-29,4.63,4.62,-0.0022
920145,2025-08-28,2025-08-29,23.18,23.12,-0.0026
603719,2025-08-28,2025-08-29,13.53,13.41,-0.0089
600232,2025-08-28,2025-08-29,7.05,6.87,-0.0255
300839,2025-08-27,2025-08-28,14.96,14.2,-0.0508
600855,2025-08-27,2025-08-28,16.07,15.35,-0.0448
002798,2025-08-27,2025-08-28,7.05,6.73,-0.0454
600215,2025-08-27,2025-08-28,7.85,7.56,-0.0369
000635,2025-08-27,2025-08-28,9.25,8.8,-0.0486
600239,2025-08-27,2025-08-28,2.52,2.44,-0.0317
301060,2025-08-27,2025-08-28,10.66,10.19,-0.0441
002205,2025-08-27,2025-08-28,14.65,13.77,-0.0601
300575,2025-08-27,2025-08-28,6.92,6.56,-0.052
600470,2025-08-27,2025-08-28,5.87,5.69,-0.0307
300103,2025-08-27,2025-08-28,8.33,7.76,-0.0684
603488,2025-08-27,2025-08-28,8.9,8.58,-0.036
300713,2025-08-27,2025-08-28,19.6,18.69,-0.0464
300849,2025-08-27,2025-08-28,13.5,13.09,-0.0304
300552,2025-08-27,2025-08-28,29.15,28.88,-0.0093
600579,2025-08-27,2025-08-28,9.15,9.2,0.0055
600740,2025-08-27,2025-08-28,4.15,3.98,-0.041
300057,2025-08-27,2025-08-28,6.8,6.41,-0.0574
300080,2025-08-27,2025-08-28,4.5,4.28,-0.0489
920508,2025-08-27,2025-08-28,29.18,29.07,-0.0038
300513,2025-08-27,2025-08-28,9.65,9.19,-0.0477
300478,2025-08-27,2025-08-28,18.74,18.4,-0.0181
300203,2025-08-27,2025-08-28,21.34,20.59,-0.0351
600748,2025-08-27,2025-08-28,3.89,3.93,0.0103
300112,2025-08-27,2025-08-28,9.73,9.16,-0.0586
600537,2025-08-27,2025-08-28,3.77,3.66,-0.0292
300374,2025-08-27,2025-08-28,18.25,17.47,-0.0427
300901,2025-08-27,2025-08-28,18.15,17.06,-0.0601
300887,2025-08-27,2025-08-28,9.35,8.65,-0.0749
000886,2025-08-27,2025-08-28,6.67,6.51,-0.024
300214,2025-08-27,2025-08-28,8.46,7.97,-0.0579
001366,2025-08-27,2025-08-28,13.39,12.6,-0.059
600683,2025-08-27,2025-08-28,4.29,4.11,-0.042
002114,2025-08-27,2025-08-28,7.78,7.5,-0.036
600151,2025-08-27,2025-08-28,8.75,8.68,-0.008
600340,2025-08-27,2025-08-28,2.24,2.18,-0.0268
002869,2025-08-27,2025-08-28,28.92,29.88,0.0332
600545,2025-08-27,2025-08-28,2.67,2.65,-0.0075
300324,2025-08-27,2025-08-28,6.1,6.06,-0.0066
301049,2025-08-27,2025-08-28,24.7,23.23,-0.0595
603956,2025-08-27,2025-08-28,7.26,6.9,-0.0496
300583,2025-08-27,2025-08-28,17.95,16.99,-0.0535
000572,2025-08-27,2025-08-28,4.77,4.67,-0.021
002109,2025-08-27,2025-08-28,3.88,3.72,-0.0412
920510,2025-08-27,2025-08-28,22.01,21.39,-0.0282
600841,2025-08-27,2025-08-28,7.32,7.03,-0.0396
300056,2025-08-27,2025-08-28,15.78,16.0,0.0139
002362,2025-08-27,2025-08-28,26.56,25.07,-0.0561
600119,2025-08-27,2025-08-28,9.45,9.17,-0.0296
000692,2025-08-27,2025-08-28,3.71,3.58,-0.035
002291,2025-08-27,2025-08-28,6.91,6.65,-0.0376
603421,2025-08-27,2025-08-28,7.2,7.01,-0.0264
002369,2025-08-27,2025-08-28,11.4,11.85,0.0395
301062,2025-08-27,2025-08-28,9.0,8.71,-0.0322
002163,2025-08-27,2025-08-28,10.06,9.75,-0.0308
