股票代码,股票名,行业分类,二级行业,买入日期,卖出日期,买入价格(前复权),卖出价格(前复权),涨幅,相对收益(999999)
003023,彩虹集团,家用电器,小家电,2021-10-27,2021-11-03,18.32,19.22,0.0492,0.0376310189551442
000610,西安旅游,社会服务,酒店餐饮,2021-10-20,2021-11-03,7.95,7.83,-0.0151,0.0271825148280771
301010,晶雪节能,建筑材料,装修建材,2021-10-27,2021-11-03,20.35,19.54,-0.04,-0.0515689810448558
001202,炬申股份,交通运输,物流,2021-10-20,2021-10-27,12.38,11.74,-0.0514,0.00183561406292765
301072,中捷精工,汽车,汽车零部件,2021-10-20,2021-10-27,21.25,26.29,0.2371,0.290335614062928
301052,果麦文化,传媒,出版,2021-10-13,2021-10-27,21.8,20.02,-0.0818,-0.0191747022276694
688517,金冠电气,电力设备,电网设备,2021-09-29,2021-10-20,12.56,11.73,-0.0662,-0.106502287153506
002760,凤形股份,机械设备,通用设备,2021-08-16,2021-10-20,23.97,23.19,-0.0324,-0.0505439809281083
600250,南纺股份,商贸零售,贸易,2021-10-13,2021-10-20,4.83,4.98,0.0311,0.0410176562288087
002634,棒杰股份,纺织服饰,服装家纺,2021-09-29,2021-10-13,4.83,4.84,0.0021,-0.0486229966257441
301037,保 立 佳,基础化工,化学制品,2021-09-22,2021-10-13,18.99,16.4,-0.1364,-0.120801531246846
002112,三变科技,电力设备,电网设备,2021-09-13,2021-10-13,6.32,5.57,-0.1191,-0.0891902592901864
300295,三六五网,传媒,数字媒体,2021-09-29,2021-10-13,9.63,9.99,0.0374,-0.0133229966257441
300886,华业香料,美容护理,化妆品,2021-09-22,2021-09-29,25.46,23.79,-0.0658,-0.00268016195335888
688701,卓锦股份,环保,环境治理,2021-09-22,2021-09-29,13.85,12.59,-0.0909,-0.0277801619533589
301052,果麦文化,传媒,出版,2021-09-06,2021-09-29,25.71,20.33,-0.2092,-0.151678372480254
001211,双枪科技,轻工制造,家居用品,2021-09-22,2021-09-29,29.35,27.37,-0.0673,-0.00418016195335888
000610,西安旅游,社会服务,酒店餐饮,2021-08-23,2021-09-29,9.31,8.22,-0.1171,-0.086451115633509
300929,华骐环保,环保,环境治理,2021-09-13,2021-09-22,19.41,18.23,-0.061,-0.0464619568312408
300923,研奥股份,机械设备,轨交设备,2021-09-13,2021-09-22,29.91,28.43,-0.0497,-0.0351619568312408
002066,瑞泰科技,建筑材料,装修建材,2021-09-13,2021-09-22,10.43,10.37,-0.0065,0.00803804316875918
688681,科汇股份,电力设备,电网设备,2021-09-06,2021-09-22,19.26,17.66,-0.0835,-0.0894753752446021
688517,金冠电气,电力设备,电网设备,2021-09-06,2021-09-22,13.05,13.72,0.0515,0.0455246247553979
600768,宁波富邦,有色金属,工业金属,2021-09-13,2021-09-22,9.28,8.84,-0.0477,-0.0331619568312408
600107,美 尔 雅,纺织服饰,服装家纺,2021-08-30,2021-09-13,6.16,6.25,0.0146,-0.0316973776514819
300972,万辰生物,农林牧渔,种植业,2021-08-30,2021-09-13,13.73,14.34,0.0449,-0.00139737765148189
300710,万隆光电,通信,通信设备,2021-08-30,2021-09-13,22.84,31.41,0.375,0.328702622348518
688565,力源科技,环保,环境治理,2021-09-06,2021-09-13,12.8,12.7,-0.0077,-0.0285160429442881
300295,三六五网,传媒,数字媒体,2021-08-30,2021-09-13,10.25,11.24,0.0966,0.0503026223485181
300626,华瑞股份,电力设备,电机,2021-08-30,2021-09-06,10.13,9.93,-0.0196,-0.0445617302581759
301022,海 泰 科,汽车,汽车零部件,2021-08-30,2021-09-06,28.67,29.07,0.0142,-0.0107617302581759
688226,威腾电气,电力设备,电网设备,2021-08-30,2021-09-06,15.13,16.1,0.0638,0.0388382697418241
301043,绿 岛 风,机械设备,通用设备,2021-08-23,2021-09-06,31.68,30.8,-0.0277,-0.0562128486105586
001202,炬申股份,交通运输,物流,2021-08-23,2021-08-30,12.31,12.1,-0.0169,-0.0203646350664118
300192,科德教育,社会服务,教育,2021-08-02,2021-08-30,7,8,0.1423,0.0802370498620856
300923,研奥股份,机械设备,轨交设备,2021-08-23,2021-08-30,28.95,30.07,0.0388,0.0353353649335882
301024,霍普股份,建筑装饰,工程咨询服务,2021-08-02,2021-08-30,36.86,32.45,-0.1196,-0.181662950137914
300929,华骐环保,环保,环境治理,2021-08-23,2021-08-30,17.05,16.85,-0.0116,-0.0150646350664118
301037,保 立 佳,基础化工,化学制品,2021-08-23,2021-08-30,17.52,17.02,-0.0281,-0.0315646350664118
301004,嘉益股份,轻工制造,家居用品,2021-07-05,2021-08-30,14.79,12.9,-0.1277,-0.187291380127875
300295,三六五网,传媒,数字媒体,2021-07-19,2021-08-23,11.7,10.77,-0.0795,-0.144733518147391
300585,奥联电子,汽车,汽车零部件,2021-07-26,2021-08-23,13.1,13.93,0.0632,-0.0102738035792029
300710,万隆光电,通信,通信设备,2021-08-16,2021-08-23,21.15,19.92,-0.058,-0.0676446082063135
688681,科汇股份,电力设备,电网设备,2021-08-16,2021-08-23,18.66,17.82,-0.0449,-0.0545446082063135
300992,泰福泵业,机械设备,通用设备,2021-08-02,2021-08-23,25.52,30.61,0.1992,0.140804005737956
688517,金冠电气,电力设备,电网设备,2021-08-16,2021-08-23,12.62,12.01,-0.0484,-0.0580446082063135
300626,华瑞股份,电力设备,电机,2021-08-02,2021-08-16,10.07,10.02,-0.0049,-0.0531856894985455
003041,真爱美家,纺织服饰,服装家纺,2021-08-09,2021-08-16,15.06,15.32,0.0173,-0.00861615602392539
300972,万辰生物,农林牧渔,种植业,2021-08-09,2021-08-16,15.32,17.77,0.1596,0.133683843976075
301022,海 泰 科,汽车,汽车零部件,2021-08-09,2021-08-16,28.08,32.39,0.1537,0.127783843976075
002112,三变科技,电力设备,电网设备,2021-08-02,2021-08-09,5.64,5.61,-0.004,-0.0258044460488043
002272,川润股份,机械设备,工程机械,2021-08-02,2021-08-09,5.56,5.77,0.0369,0.0150955539511957
000610,西安旅游,社会服务,酒店餐饮,2021-05-07,2021-08-09,8.86,8.35,-0.0574,-0.220391502128724
688501,青达环保,环保,环保设备,2021-07-19,2021-08-02,14.97,12.92,-0.1365,-0.142960269995744
300074,华平股份,计算机,软件开发,2021-07-19,2021-08-02,4.27,4.17,-0.0234,-0.0298602699957439
301022,海 泰 科,汽车,汽车零部件,2021-07-26,2021-08-02,26.72,27.06,0.0127,-0.00154590550124982
688226,威腾电气,电力设备,电网设备,2021-07-26,2021-08-02,14.12,15.39,0.0903,0.0760540944987502
300796,贝 斯 美,基础化工,农化制品,2021-07-26,2021-08-02,7.46,7.12,-0.0463,-0.0605459055012498
605289,罗曼股份,建筑装饰,装修装饰,2021-07-26,2021-08-02,18.57,19.25,0.0367,0.0224540944987502
300626,华瑞股份,电力设备,电机,2021-07-05,2021-07-26,9.64,9.39,-0.0258,-0.00945973557423725
300984,金沃股份,机械设备,通用设备,2021-07-19,2021-07-26,18.74,18.22,-0.0278,-0.0201237200532169
002066,瑞泰科技,建筑材料,装修建材,2021-07-19,2021-07-26,9.88,9.22,-0.0667,-0.0590237200532169
002272,川润股份,机械设备,通用设备,2021-06-28,2021-07-26,5.06,5.54,0.0946,0.100008910441375
300995,奇德新材,基础化工,塑料,2021-07-19,2021-07-26,26.83,25.91,-0.034,-0.0263237200532169
688067,爱威科技,医药生物,医疗器械,2021-07-12,2021-07-19,31.95,30.34,-0.0503,-0.0240650650323455
300808,久量股份,电子,光学光电子,2021-07-05,2021-07-19,15.29,14.13,-0.0757,-0.0669689938737783
688367,工大高科,机械设备,轨交设备,2021-07-12,2021-07-19,23.5,22.05,-0.0619,-0.0356650650323455
605155,西 大 门,基础化工,化学制品,2021-07-05,2021-07-19,11.49,10.41,-0.0938,-0.0850689938737783
688565,力源科技,环保,环境治理,2021-07-12,2021-07-19,12.9,12.35,-0.0426,-0.0163650650323455
300710,万隆光电,通信,通信设备,2021-07-12,2021-07-19,20.36,18.18,-0.107,-0.0807650650323455
300984,金沃股份,机械设备,通用设备,2021-06-28,2021-07-12,20.59,19.7,-0.043,-0.0722882185849179
300074,华平股份,计算机,软件开发,2021-07-05,2021-07-12,4.29,4.29,0,-0.0179755153167787
688517,金冠电气,电力设备,电网设备,2021-06-21,2021-07-12,12.88,12.31,-0.044,-0.0758434973283919
605289,罗曼股份,建筑装饰,装修装饰,2021-07-05,2021-07-12,21.14,21.18,0.0022,-0.0157755153167787
300710,万隆光电,通信,通信设备,2021-06-04,2021-07-05,21.53,20.96,-0.0265,-0.0771133016015953
002760,凤形股份,机械设备,通用设备,2021-06-11,2021-07-05,21.5,25.58,0.1896,0.166425568641306
002066,瑞泰科技,建筑材料,装修建材,2021-06-28,2021-07-05,9.72,9.84,0.013,0.00188705759821849
300836,佰奥智能,机械设备,专用设备,2021-06-28,2021-07-05,20.08,19.78,-0.0153,-0.0264129424017815
300491,通合科技,电力设备,电池,2021-06-11,2021-07-05,13.21,18.52,0.4019,0.378725568641306
688067,爱威科技,医药生物,医疗器械,2021-06-21,2021-07-05,30.97,31.05,0.0025,-0.011123099772982
300585,奥联电子,汽车,汽车零部件,2021-06-21,2021-06-28,13.39,13.13,-0.0194,-0.0218825687279186
600714,金瑞矿业,基础化工,化学原料,2021-06-21,2021-06-28,7.92,7.48,-0.0564,-0.0588825687279186
300074,华平股份,计算机,软件开发,2021-06-11,2021-06-28,4.35,4.11,-0.0552,-0.0671289235169535
688681,科汇股份,电力设备,电网设备,2021-06-21,2021-06-28,18.77,18.55,-0.0118,-0.0142825687279186
688565,力源科技,环保,环境治理,2021-05-21,2021-06-21,12.45,13.04,0.0481,-0.0361334629721864
300626,华瑞股份,电力设备,电机,2021-06-11,2021-06-21,8.97,9.05,0.0089,-0.000522961639145244
300295,三六五网,传媒,数字媒体,2021-06-11,2021-06-21,11.71,11.62,-0.0077,-0.0171229616391452
002272,川润股份,机械设备,通用设备,2021-06-11,2021-06-21,5.1,5.02,-0.0153,-0.0247229616391453
300808,久量股份,电子,光学光电子,2021-06-11,2021-06-21,13.63,14.44,0.059,0.0495770383608548
600714,金瑞矿业,基础化工,化学原料,2021-05-14,2021-06-11,6.24,8.45,0.3536,0.282875284068758
600692,亚通股份,房地产,房地产开发,2021-06-04,2021-06-11,6.29,6.2,-0.0143,-0.0411173924229755
300585,奥联电子,汽车,汽车零部件,2021-06-04,2021-06-11,12.55,12.7,0.0119,-0.0149173924229755
000632,三木集团,综合,综合,2021-06-04,2021-06-11,4.12,3.77,-0.085,-0.111817392422976
300430,诚 益 通,机械设备,通用设备,2021-06-04,2021-06-11,9.55,8.98,-0.06,-0.0868173924229755
605155,西 大 门,基础化工,化学制品,2021-06-04,2021-06-11,11.32,10.94,-0.0335,-0.0603173924229755
688215,瑞晟智能,机械设备,专用设备,2021-06-04,2021-06-11,27.05,27.43,0.0143,-0.0125173924229755
002066,瑞泰科技,建筑材料,装修建材,2021-05-28,2021-06-04,9.01,8.81,-0.0215,-0.0441536833654496
300074,华平股份,计算机,软件开发,2021-05-28,2021-06-04,3.82,3.88,0.0157,-0.0069536833654496
300295,三六五网,传媒,数字媒体,2021-05-07,2021-06-04,10.7,11.11,0.0383,-0.0475696643849399
300491,通合科技,电力设备,电池,2021-05-21,2021-06-04,12.28,12.71,0.0349,-0.0111595558233448
002159,三特索道,社会服务,旅游及景区,2021-05-21,2021-06-04,12.04,11.31,-0.061,-0.107059555823345
300808,久量股份,电子,光学光电子,2021-05-28,2021-06-04,13.25,13.39,0.011,-0.0116536833654496
300626,华瑞股份,电力设备,电机,2021-05-07,2021-06-04,7.55,8.17,0.083,-0.00286966438493992
600250,南纺股份,商贸零售,贸易,2021-05-14,2021-05-28,5.63,5.07,-0.0995,-0.119161506912137
688395,正弦电气,机械设备,自动化设备,2021-05-14,2021-05-28,25.52,25.49,-0.0011,-0.0207615069121371
002849,威星智能,机械设备,通用设备,2021-05-21,2021-05-28,8.35,8.25,-0.0118,-0.0346873887989811
002272,川润股份,机械设备,通用设备,2021-05-07,2021-05-21,5.14,5.4,0.0494,0.0113427896433095
688260,昀冢科技,电子,消费电子,2021-05-14,2021-05-21,17.83,22.03,0.2354,0.238553701885631
300074,华平股份,计算机,软件开发,2021-05-14,2021-05-21,3.87,3.79,-0.0207,-0.0175462981143686
600692,亚通股份,房地产,房地产开发,2021-05-07,2021-05-21,6.37,6.21,-0.025,-0.0630572103566905
600367,红星发展,基础化工,化学原料,2021-04-27,2021-05-14,7.27,7.76,0.0676,0.0309313931310232
002066,瑞泰科技,建筑材料,装修建材,2021-05-07,2021-05-14,9.32,9.33,0.001,-0.0403412903476458
300491,通合科技,电力设备,电池,2021-05-07,2021-05-14,11.49,12.1,0.053,0.0116587096523542
300689,澄天伟业,通信,通信设备,2021-05-07,2021-05-14,18.64,20.67,0.1087,0.0673587096523542
002159,三特索道,社会服务,旅游及景区,2021-05-07,2021-05-14,11.12,11.43,0.0278,-0.0135412903476458
603032,德新交运,交通运输,铁路公路,2021-03-01,2021-05-07,8.6,8.09,-0.0596,-0.0903062694842673
000014,沙河股份,房地产,房地产开发,2021-04-27,2021-05-07,6.35,6.18,-0.0265,-0.0220128222399506
300585,奥联电子,汽车,汽车零部件,2021-04-27,2021-05-07,11.9,11.43,-0.0394,-0.0349128222399506
600793,宜宾纸业,轻工制造,造纸,2021-04-27,2021-05-07,11.08,12.78,0.1534,0.157887177760049
300591,万 里 马,纺织服饰,服装家纺,2021-04-27,2021-05-07,6.17,6.49,0.0519,0.0563871777600494
688683,莱尔科技,电子,消费电子,2021-04-27,2021-05-07,14.12,14.25,0.0089,0.0133871777600494
605318,法 狮 龙,建筑材料,装修建材,2021-04-06,2021-05-07,15.06,13.17,-0.1251,-0.114110747052472
002943,宇晶股份,机械设备,通用设备,2021-04-27,2021-05-07,9.57,9.03,-0.0566,-0.0521128222399506
688013,天臣医疗,医药生物,医疗器械,2021-04-27,2021-05-07,24.63,24.87,0.0095,0.0139871777600494
688329,艾隆科技,机械设备,专用设备,2021-04-20,2021-04-27,26.11,24.87,-0.0474,-0.0135082515345151
600706,曲江文旅,社会服务,旅游及景区,2021-04-06,2021-04-27,7.3,7,-0.0411,-0.0345686173374958
300491,通合科技,电力设备,电池,2021-04-13,2021-04-27,13.29,14.04,0.0562,0.0459917424498044
688668,鼎通科技,通信,通信设备,2021-04-20,2021-04-27,18.27,18.26,-0.0007,0.0331917484654849
688616,西力科技,电力设备,电网设备,2021-04-20,2021-04-27,11.46,10.88,-0.0513,-0.0174082515345151
603955,大千生态,建筑装饰,基础建设,2021-04-20,2021-04-27,16.13,13.69,-0.1511,-0.117208251534515
688659,元琛科技,基础化工,化学制品,2021-04-13,2021-04-27,13.22,12.86,-0.0274,-0.0376082575501956
300282,三盛教育,社会服务,教育,2021-04-20,2021-04-27,4.39,4.07,-0.0729,-0.0390082515345151
600793,宜宾纸业,轻工制造,造纸,2021-03-29,2021-04-20,13.13,11.85,-0.0975,-0.137117698493321
000632,三木集团,综合,综合,2021-04-13,2021-04-20,3.49,3.61,0.0344,-0.0112470648559666
600078,澄星股份,基础化工,农化制品,2021-04-13,2021-04-20,3.11,3.13,0.0063,-0.0393470648559666
000605,渤海股份,环保,环境治理,2021-04-13,2021-04-20,5.69,5.67,-0.0035,-0.0491470648559666
300591,万 里 马,纺织服饰,服装家纺,2021-01-04,2021-04-20,7.1,6.22,-0.1239,-0.168886367873669
000430,张 家 界,社会服务,旅游及景区,2021-04-06,2021-04-13,4.76,4.84,0.0183,0.0348704844398067
688329,艾隆科技,机械设备,专用设备,2021-04-06,2021-04-13,25.58,24.52,-0.0414,-0.0248295155601933
688092,爱科科技,机械设备,专用设备,2021-03-29,2021-04-13,23.2,21.74,-0.063,-0.0572338418331659
688616,西力科技,电力设备,电网设备,2021-03-29,2021-04-13,10.99,11.01,0.0021,0.00786615816683412
002514,宝馨科技,机械设备,通用设备,2021-04-06,2021-04-13,4.1,3.94,-0.039,-0.0224295155601933
688679,通源环境,环保,环境治理,2021-03-29,2021-04-06,14.82,15.13,0.0206,0.00961362415707239
000695,滨海能源,轻工制造,包装印刷,2021-03-29,2021-04-06,6.18,5.69,-0.0793,-0.0902863758429276
605255,天普股份,汽车,汽车零部件,2021-03-29,2021-04-06,14.58,16.29,0.1175,0.106513624157072
003007,直真科技,计算机,软件开发,2021-03-29,2021-04-06,22.16,21.7,-0.0209,-0.0318863758429276
300592,华凯创意,建筑装饰,装修装饰,2021-03-29,2021-04-06,11.97,12.64,0.0565,0.0455136241570724
003023,彩虹集团,家用电器,小家电,2021-03-22,2021-03-29,20.86,20.57,-0.0141,-0.00307725392054781
300849,锦盛新材,轻工制造,包装印刷,2021-03-15,2021-03-29,13.8,13.94,0.0104,-0.0202891888609071
000430,张 家 界,社会服务,旅游及景区,2021-03-15,2021-03-29,5.02,5.1,0.0156,-0.0150891888609071
002943,宇晶股份,机械设备,通用设备,2021-03-22,2021-03-29,9.4,9.14,-0.0285,-0.0174772539205478
002514,宝馨科技,机械设备,通用设备,2021-03-15,2021-03-29,3.94,4.65,0.1802,0.149510811139093
300786,国林科技,环保,环保设备,2021-03-22,2021-03-29,12.78,12.15,-0.0496,-0.0385772539205478
603863,松炀资源,轻工制造,造纸,2021-03-22,2021-03-29,10.25,10.15,-0.0098,0.0012227460794522
002159,三特索道,社会服务,旅游及景区,2021-03-22,2021-03-29,11.82,12.06,0.0205,0.0315227460794522
003036,泰坦股份,机械设备,专用设备,2021-03-15,2021-03-22,9.55,11.84,0.2398,0.197623160467035
605155,西 大 门,基础化工,化学制品,2021-03-08,2021-03-22,11.57,11.94,0.0319,0.00669720115825374
605255,天普股份,汽车,汽车零部件,2021-02-22,2021-03-22,13.58,15.32,0.1287,0.0510858238546661
600367,红星发展,基础化工,化学原料,2021-03-01,2021-03-22,7.57,8,0.0571,0.01477704879737
300074,华平股份,计算机,软件开发,2021-03-15,2021-03-22,3.64,3.67,0.0082,-0.0339768395329649
300084,海默科技,机械设备,专用设备,2021-03-08,2021-03-15,4.25,4.06,-0.0447,-0.0284128978045364
300282,三盛教育,社会服务,教育,2021-03-08,2021-03-15,4.23,3.99,-0.0567,-0.0404128978045364
002943,宇晶股份,机械设备,通用设备,2021-02-01,2021-03-15,9.16,8.83,-0.0356,-0.135590825467434
300606,金 太 阳,机械设备,通用设备,2021-03-08,2021-03-15,12.49,11.99,-0.04,-0.0237128978045364
002272,川润股份,机械设备,通用设备,2021-03-08,2021-03-15,4.97,5.26,0.0591,0.0753871021954636
000014,沙河股份,房地产,房地产开发,2021-03-01,2021-03-08,6.46,6.42,-0.0062,-0.0228992836736553
003036,泰坦股份,机械设备,专用设备,2021-03-01,2021-03-08,9.83,9.64,-0.0189,-0.0355992836736553
688679,通源环境,环保,环境治理,2021-03-01,2021-03-08,14.28,14.38,0.0067,-0.00999928367365525
600793,宜宾纸业,轻工制造,造纸,2021-02-22,2021-03-08,12.23,13.86,0.1333,0.0821770637743078
300592,华凯创意,建筑装饰,装修装饰,2021-02-22,2021-03-08,13.21,14.36,0.087,0.0358770637743078
603059,倍 加 洁,轻工制造,家居用品,2021-02-22,2021-03-01,20.61,21.98,0.0663,0.0324417558713592
000702,正虹科技,农林牧渔,饲料,2021-01-04,2021-03-01,6.01,5.17,-0.1398,-0.11489820465879
002272,川润股份,机械设备,通用设备,2021-01-11,2021-03-01,4.59,4.67,0.0192,-0.0700975416629296
002622,融钰集团,电力设备,电网设备,2021-02-08,2021-03-01,1.94,2.41,0.2423,0.0740923938127785
688080,映 翰 通,通信,通信设备,2021-02-22,2021-03-01,30.33,29.52,-0.0266,-0.0604582441286408
300849,锦盛新材,轻工制造,包装印刷,2021-02-08,2021-02-22,12.53,13.77,0.0987,-0.0312495001578417
688056,莱伯泰科,机械设备,通用设备,2021-02-08,2021-02-22,27.54,30.6,0.1114,-0.0185495001578417
300780,德恩精工,机械设备,通用设备,2021-02-08,2021-02-22,12.86,14.46,0.1242,-0.00574950015784168
605318,法 狮 龙,建筑材料,装修建材,2021-02-08,2021-02-22,13.15,13.35,0.0152,-0.114749500157842
300430,诚 益 通,机械设备,通用设备,2021-02-08,2021-02-22,6.65,7.54,0.1337,0.00375049984215833
300606,金 太 阳,机械设备,通用设备,2021-02-01,2021-02-08,11.32,10.35,-0.0855,-0.026973608076439
300282,三盛教育,社会服务,教育,2021-02-01,2021-02-08,3.8,3.53,-0.0711,-0.012573608076439
603032,德新交运,交通运输,铁路公路,2021-02-01,2021-02-08,5.28,4.98,-0.0566,0.00192639192356102
300592,华凯创意,建筑装饰,装修装饰,2021-01-25,2021-02-08,13.22,10.48,-0.2071,-0.123966533683295
600692,亚通股份,房地产,房地产开发,2021-02-01,2021-02-08,6.05,6,-0.0082,0.050326391923561
603863,松炀资源,轻工制造,造纸,2021-01-25,2021-02-08,9.95,8.86,-0.1095,-0.026366533683295
300849,锦盛新材,轻工制造,包装印刷,2021-01-18,2021-02-01,15.93,14.16,-0.1106,-0.0669987247710322
300074,华平股份,计算机,软件开发,2021-01-25,2021-02-01,3.57,3.44,-0.0364,-0.0102632350582618
002622,融钰集团,电力设备,电网设备,2021-01-25,2021-02-01,2.27,2.13,-0.0617,-0.0355632350582618
300836,佰奥智能,机械设备,专用设备,2021-01-18,2021-02-01,23.91,22.65,-0.0527,-0.00909872477103216
605318,法 狮 龙,建筑材料,装修建材,2021-01-25,2021-02-01,13.57,13.23,-0.0255,0.000636764941738224
300430,诚 益 通,机械设备,通用设备,2021-01-11,2021-01-25,7.29,7.29,0,-0.016998641908327
300839,博汇股份,石油石化,炼化及贸易,2021-01-18,2021-01-25,9.07,8.79,-0.0308,-0.012866773178695
605155,西 大 门,基础化工,化学制品,2021-01-11,2021-01-25,10.28,14.74,0.4348,0.417801358091673
300594,朗进科技,机械设备,轨交设备,2021-01-18,2021-01-25,23.33,21.89,-0.0619,-0.043966773178695
300818,耐普矿机,机械设备,通用设备,2021-01-18,2021-01-25,13.03,12,-0.0791,-0.061166773178695
600367,红星发展,基础化工,化学原料,2021-01-11,2021-01-18,6.77,6.62,-0.0218,-0.0573697491083695
600962,国投中鲁,农林牧渔,农产品加工,2021-01-04,2021-01-18,9.35,7.7,-0.1765,-0.103503104783458
603006,联明股份,汽车,汽车零部件,2021-01-04,2021-01-18,10.71,8.02,-0.2508,-0.177803104783458
300074,华平股份,计算机,软件开发,2021-01-11,2021-01-18,3.69,3.75,0.0163,-0.0192697491083695
300592,华凯创意,建筑装饰,装修装饰,2021-01-04,2021-01-18,12.5,10.88,-0.1298,-0.0568031047834584
600593,大连圣亚,社会服务,旅游及景区,2021-01-04,2021-01-11,18.45,18.99,0.0293,0.134137597292107
300344,太空智造,计算机,软件开发,2021-01-04,2021-01-11,4.43,5.25,0.1851,0.289937597292107
603903,中持股份,环保,环境治理,2021-01-04,2021-01-11,10.13,9.27,-0.0854,0.0194375972921065
688679,通源环境,环保,环境治理,2021-01-04,2021-01-11,14.62,12.77,-0.1267,-0.0218624027078935
000695,滨海能源,轻工制造,包装印刷,2021-01-04,2021-01-11,6.78,5.19,-0.2345,-0.129662402707894
